# NGAM GRID
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective maxGrowth
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
NGAM	phase	time	divisions	damage	glucose uptake (end)	norm. ethanol production (end)	norm. O2 uptake (end)	norm. CO2 production (end)	norm. acetate production (end)	damage formation	damage repair	status
0.2	phase 3	7.599999999999989	1.0	0.3929717786300395	1.1734024879743745	-0.3608504003519616	2.005619979043213	1.6456493542571544	1.0652781230742527	0.000175	0.017	dead (regular)
0.2	phase 1	26.500000000000107	18.0	0.039405837683003264	8.794162840225503	1.4574899000669623	0.29283837377937544	1.772806001460473	0.02778514369817674	0.000175	0.018	dead (regular)
0.2	phase 2	17.59999999999998	8.0	0.3271406222269983	3.2349885827058027	1.0222016219577177	0.6121453150638223	1.6440692794852183	0.3673104390974106	0.000175	0.018	dead (regular)
0.2	phase 3	5.399999999999997	0.0	0.2969727316509816	1.5647530471236633	0.18270499016660366	1.4534552622967378	1.6403137416268878	0.7988481008538415	0.000175	0.018	dead (regular)
0.2	phase 1	26.500000000000107	18.0	0.03858669563824336	8.802325936633805	1.4574423066174729	0.29287821820751436	1.7727968225170103	0.02779733592391888	0.000175	0.019	dead (regular)
0.2	phase 2	17.69999999999998	8.0	0.32503396612760177	3.2948074552617728	1.0398813717891633	0.5977304914012561	1.6474177638369012	0.35535420415867275	0.000175	0.019	dead (regular)
0.2	phase 3	4.799999999999999	0.0	0.2968224470150784	1.6805124388388206	0.29409725342076076	1.3406016821358573	1.6395404580153972	0.7438207365270735	0.000175	0.019	dead (regular)
0.2	phase 1	25.000000000000085	17.0	0.03475797220954341	8.840678723180643	1.457219868388643	0.2930644396423313	1.7727539228831695	0.027854320972936344	0.0002	0.019	dead (regular)
0.2	phase 2	20.800000000000026	9.0	0.3526565622783622	2.4635541665601233	0.7667406593405447	0.858973979267512	1.6337927122798857	0.5073970026587169	0.0002	0.019	dead (regular)
0.2	phase 3	8.199999999999987	1.0	0.39257713581562964	1.183416599548806	-0.3424698486659327	1.9869347405194544	1.6454559878576476	1.056263703311733	0.0002	0.019	dead (regular)
0.2	phase 1	26.500000000000107	18.0	0.03778570928095874	8.810308898092487	1.4573958521303048	0.2929171091015134	1.7727878630774458	0.027809234999593025	0.000175	0.02	dead (regular)
0.2	phase 2	17.49999999999998	8.0	0.31934398980011824	3.9167265052767988	1.1669462517859464	0.476357084308752	1.6545509488685495	0.2590022494139229	0.000175	0.02	dead (regular)
0.2	phase 3	3.700000000000002	0.0	0.2966607644253239	1.8581952306139322	0.43814884658103687	1.1947698410990275	1.6386451919310498	0.6726957315389355	0.000175	0.02	dead (regular)
0.2	phase 1	25.000000000000085	17.0	0.03408482852472489	8.847384278269574	1.4571811669083088	0.29309683973932793	1.7727464590820041	0.02786423874530479	0.0002	0.02	dead (regular)
0.2	phase 2	20.30000000000002	9.0	0.3431997801804638	2.7506360039370934	0.8718690418871534	0.7513495132194583	1.6320613312821737	0.4544403542347391	0.0002	0.02	dead (regular)
0.2	phase 3	7.19999999999999	1.0	0.3865697516442388	1.3711650256545154	-0.047352459620808654	1.6870133407724148	1.6424311826540903	0.9116335208472239	0.0002	0.02	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03304337624942688	8.859407164391609	1.4572037525900323	0.2931029832494672	1.7727698602980704	0.02787583659405184	0.0001	0.0	dead (regular)
0.25	phase 2	14.899999999999963	7.0	0.30715422758595057	3.22542854112121	0.9479779323140592	0.7163890217771185	1.6743341213112428	0.38754540181673974	0.0001	0.0	dead (regular)
0.25	phase 3	7.29999999999999	1.0	0.3994454935691545	1.0049434639071557	-0.7252360221746783	3.006629048571721	2.262090846009005	1.243851067143698	0.0001	0.0	dead (regular)
0.25	phase 1	28.000000000000128	19.0	0.04206745671534612	8.769447160726948	1.4577526595162902	0.2926506213723685	1.772881175913553	0.0277401866199283	0.0001	0.001	dead (regular)
0.25	phase 2	12.89999999999997	6.0	0.3002794721282945	3.310013846538177	0.9665341733315077	0.6932526161921636	1.6698860644991391	0.37764192476334485	0.0001	0.001	dead (regular)
0.25	phase 3	6.399999999999993	1.0	0.388006182873864	1.1032745057566773	-0.5702614272815165	2.6603139963717872	2.0808573793550185	1.1329909224565027	0.0001	0.001	dead (regular)
0.25	phase 1	28.000000000000128	19.0	0.04111304114705126	8.778917501910477	1.4576943484275113	0.2926986763803137	1.7728693506129611	0.027754595606182354	0.0001	0.002	dead (regular)
0.25	phase 2	12.199999999999973	6.0	0.2813072825091277	4.567782996106661	1.2041073769009936	0.4501693712362248	1.6662677889724609	0.2383521144422453	0.0001	0.002	dead (regular)
0.25	phase 3	4.899999999999999	1.0	0.3622472319557411	1.321440728386426	-0.304922634230108	2.0688427826125046	1.767645072284805	0.9459372434557392	0.0001	0.002	dead (regular)
0.25	phase 1	27.900000000000126	19.0	0.040187848164844116	8.78809841320138	1.457637938853197	0.29274516431926384	1.7728579109481364	0.02776853490845073	0.0001	0.003	dead (regular)
0.25	phase 2	16.599999999999966	7.0	0.3499681673717779	1.6958923540760047	0.16228709946816033	1.5542982126419262	1.722908827946408	0.737075084391812	0.0001	0.003	dead (regular)
0.25	phase 3	21.400000000000034	1.0	0.4269942172338055	0.7365275792166948	-1.3282521860424035	4.396192020316682	3.003975510248164	1.6971530126942278	0.0001	0.003	dead (regular)
0.25	phase 1	27.900000000000126	19.0	0.039282012535066274	8.797088225380627	1.4575828177965748	0.29279059037406857	1.772846732582867	0.027782155712014773	0.0001	0.004	dead (regular)
0.25	phase 2	16.19999999999996	7.0	0.3402099846013751	2.0442756697481106	0.4467861528075026	1.2513151452660527	1.705659539645951	0.6114635215288852	0.0001	0.004	dead (regular)
0.25	phase 3	14.299999999999965	1.0	0.4179185804615439	0.8289627056316413	-1.0719901868205528	3.8206162148866607	2.7027694266773263	1.5079086085634488	0.0001	0.004	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.03790623874782831	8.810816651864984	1.4574988589572764	0.2928597820599511	1.7728297060120575	0.027802902535961235	0.000125	0.004	dead (regular)
0.25	phase 2	15.69999999999996	7.0	0.3321088455046842	2.35003061851517	0.6261064283991095	1.0608118535582371	1.695265263469026	0.5319079633055134	0.000125	0.004	dead (regular)
0.25	phase 3	11.499999999999975	1.0	0.4125785025480372	0.8809847313823631	-0.9538917053298951	3.547542492852356	2.5565789940962746	1.4188668151360704	0.000125	0.004	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03711482524575805	8.818668921112332	1.4574509544083118	0.2928992608871024	1.7728199911303235	0.027814740089363837	0.000125	0.005	dead (regular)
0.25	phase 2	15.89999999999996	7.0	0.3309335105255005	2.3931183217444882	0.6477144468595271	1.0378781801724748	1.6940335583218824	0.5223310475884868	0.000125	0.005	dead (regular)
0.25	phase 3	10.599999999999978	1.0	0.40823690730185747	0.9214550860244624	-0.8728409636620139	3.3551882367269408	2.451579267266492	1.3565501118378065	0.000125	0.005	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03633308300965687	8.826426419864735	1.4574037126351238	0.29293819351711364	1.7728104106326878	0.027826413548859792	0.000125	0.006	dead (regular)
0.25	phase 2	15.89999999999996	7.0	0.3293530094577677	2.4513826312722227	0.6757391125534361	1.0081400552101434	1.6924414545283764	0.5099163158185848	0.000125	0.006	dead (regular)
0.25	phase 3	9.99999999999998	1.0	0.4034462302524851	0.9660321952787668	-0.7912980412224935	3.161868731353709	2.3461356354630793	1.293952733779529	0.000125	0.006	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03556876504991099	8.834011567125518	1.4573575989574175	0.2929761964561252	1.772801058956155	0.027837808855788463	0.000125	0.007	dead (regular)
0.25	phase 2	15.099999999999962	7.0	0.3092645026924035	3.642183013550813	1.02271089972538	0.6167981374898249	1.6507644633648733	0.343200765955294	0.000125	0.007	dead (regular)
0.25	phase 3	6.799999999999992	1.0	0.3835253616508762	1.1392747009409359	-0.5194577361808821	2.5478056492413557	2.021613948846725	1.0971892897890345	0.000125	0.007	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.0348178187087515	8.841464524049925	1.4573123620343709	0.29301347682339723	1.7727918851891735	0.02784898888682389	0.000125	0.008	dead (regular)
0.25	phase 2	14.799999999999963	7.0	0.3013280533886068	3.904746721062285	1.0742792615499643	0.5616510560875512	1.6474655247810668	0.32012319602126155	0.000125	0.008	dead (regular)
0.25	phase 3	5.999999999999995	1.0	0.373525555782534	1.2239063331770978	-0.41191479875701487	2.3096307539187446	1.896197987748868	1.0213199867633387	0.000125	0.008	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.0417606647163395	8.772240871390359	1.457735445164646	0.29266480796917266	1.7728776848914214	0.027744440286861034	0.00015	0.008	dead (regular)
0.25	phase 2	16.399999999999963	7.0	0.3411486013223544	2.0038508956319703	0.41899838493738134	1.2808634755759953	1.707296760410331	0.6237989077554483	0.00015	0.008	dead (regular)
0.25	phase 3	11.899999999999974	1.0	0.403518239459301	0.9645102820906362	-0.7938716008135316	3.168098200924835	2.349584510235876	1.2959944784523676	0.00015	0.008	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.034087174131026146	8.848715916508302	1.4572684152543522	0.29304969392440544	1.7727829732289726	0.02785985230934028	0.000125	0.009	dead (regular)
0.25	phase 2	14.299999999999965	7.0	0.2851112506701497	4.436783286878128	1.1799026650076188	0.46957871983609595	1.6614002530909098	0.25477594433968026	0.000125	0.009	dead (regular)
0.25	phase 3	4.799999999999999	1.0	0.3553635120272287	1.5064040530024554	-0.048778928427496364	1.7795286448261554	1.7361733535666404	0.829790651126164	0.000125	0.009	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.040880818675853824	8.780974423152012	1.4576816998480127	0.2927091002551078	1.7728667855290134	0.027757721230922062	0.00015	0.009	dead (regular)
0.25	phase 2	15.99999999999996	7.0	0.3304897972559451	2.405040021301828	0.6535496350557886	1.0316892076830728	1.693705203748926	0.5197418707915661	0.00015	0.009	dead (regular)
0.25	phase 3	9.199999999999983	1.0	0.39574180690537764	1.0339356221715343	-0.676905765579272	2.897879305435892	2.2054395613395275	1.2089727572928324	0.00015	0.009	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.033372780556380904	8.855806688907633	1.4572255115021893	0.2930850514528877	1.7727742727842393	0.027870457900633732	0.000125	0.01	dead (regular)
0.25	phase 2	18.099999999999987	8.0	0.33682168265167156	2.1649149893302346	0.5235335780117488	1.1697534945832437	1.7011849856788	0.5773898772749113	0.000125	0.01	dead (regular)
0.25	phase 3	10.09999999999998	1.0	0.39602178713853015	1.0311358120472547	-0.6814724272294556	2.908089800307935	2.21072997369497	1.2122554423924083	0.000125	0.01	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.03835036000705312	8.806097413552823	1.4575276908421235	0.2928360212893616	1.7728355530215394	0.02779577797297525	0.00015	0.012	dead (regular)
0.25	phase 2	15.69999999999996	7.0	0.31794041699824	2.846546082438428	0.8335539001817055	0.8393258124532744	1.6822344895878514	0.43912867165994246	0.00015	0.012	dead (regular)
0.25	phase 3	7.099999999999991	1.0	0.37977206240038025	1.169650053683083	-0.4791627960161653	2.458420253127483	1.97448522188258	1.068695714640379	0.00015	0.012	dead (regular)
0.25	phase 1	28.000000000000128	19.0	0.03999258656814574	8.789659811764418	1.457628357116332	0.29275306076677343	1.772855967802074	0.027770902597844857	0.000125	0.013	dead (regular)
0.25	phase 2	15.79999999999996	7.0	0.3210075413486722	2.740454040916988	0.7959329514290846	0.8797850377511435	1.684868136986409	0.4561287952056789	0.000125	0.013	dead (regular)
0.25	phase 3	7.39999999999999	1.0	0.3792118168795576	1.1740938820946734	-0.4734374896066474	2.4457271140971764	1.967795732733386	1.064650807795629	0.000125	0.013	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.03754648267956532	8.814079903189404	1.4574789403875295	0.29287619723949254	1.7728256665929716	0.027807824555647672	0.00015	0.013	dead (regular)
0.25	phase 2	15.399999999999961	7.0	0.31062820541034486	3.0953926038657777	0.9117721375937928	0.7552885013358905	1.6768363654228942	0.4038259955906396	0.00015	0.013	dead (regular)
0.25	phase 3	6.399999999999993	1.0	0.37177285147242917	1.2372595502637243	-0.39632072587679523	2.2746080498377474	1.8775350846413894	1.010297313715267	0.00015	0.013	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.036760504613472716	8.821885384102977	1.457431356266869	0.29291541199707594	1.7728160166930296	0.027819582929005028	0.00015	0.014	dead (regular)
0.25	phase 2	14.999999999999963	7.0	0.29965808772560565	3.954442708166769	1.0832817265971073	0.5520466187419077	1.6469114735863433	0.3161001668878608	0.00015	0.014	dead (regular)
0.25	phase 3	5.399999999999997	1.0	0.3613647018378569	1.3253071042341622	-0.30105081576296716	2.0600507917116584	1.762918308414573	0.9431776197429509	0.00015	0.014	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.035992014307259804	8.829517916647026	1.4573849079142063	0.2929536907524276	1.7728065971209244	0.02783106061907456	0.00015	0.015	dead (regular)
0.25	phase 2	14.599999999999964	7.0	0.2740208626229562	1.8764828730316379	0.28464098597092563	1.3937264588453686	1.6866298057775697	0.6661398395715199	0.00015	0.015	dead (regular)
0.25	phase 3	9.399999999999983	2.0	0.38259298424340765	1.144702021831753	-0.5121819999061356	2.5315394001302205	2.012984021914295	1.091987238739868	0.00015	0.015	dead (regular)
0.25	phase 1	24.900000000000084	17.0	0.0329528341801195	8.859858705944104	1.4572010250170775	0.29310523107706776	1.7727693071740043	0.02787651083633721	0.000175	0.015	dead (regular)
0.25	phase 2	16.19999999999996	8.0	0.3160583033337357	2.908235685291741	0.8541553293868899	0.8171925092284601	1.6808144080278968	0.42981385804521055	0.000175	0.015	dead (regular)
0.25	phase 3	6.699999999999992	1.0	0.3718212063769754	1.2362298931486577	-0.397521368009973	2.277302326869246	1.8789703462628773	1.0111387913588386	0.000175	0.015	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03528323044937196	8.836556091768145	1.457342147866882	0.29298892992353964	1.7727979255198258	0.027841626839085046	0.00015	0.016	dead (regular)
0.25	phase 2	17.899999999999984	8.0	0.3256269617977208	2.5793850141292634	0.7328930982507055	0.9475226554849219	1.6892239470574686	0.4846116392678078	0.00015	0.016	dead (regular)
0.25	phase 3	7.499999999999989	1.0	0.3756582321601586	1.2033410364321075	-0.436751856789358	2.3644858795702843	1.9250189919468599	1.0387745137540025	0.00015	0.016	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.0411003034589583	8.778512262402517	1.457696841004941	0.2926966222113645	1.7728698560996123	0.02775397967667067	0.000175	0.016	dead (regular)
0.25	phase 2	15.499999999999961	7.0	0.30981646142721186	3.1197444057921175	0.918772554891923	0.7477692205757694	1.6763547079448227	0.40067384933177536	0.000175	0.016	dead (regular)
0.25	phase 3	6.099999999999994	1.0	0.36552739934562883	1.2894347684507752	-0.3383674930072533	2.1439844977440647	1.807711504294034	0.969417011689428	0.000175	0.016	dead (regular)
0.25	phase 1	26.400000000000105	18.0	0.03454226519688146	8.843916070007609	1.45729749647252	0.2930257277222123	1.7727888706043675	0.02785266357878926	0.00015	0.017	dead (regular)
0.25	phase 2	17.59999999999998	8.0	0.31781325270530425	2.8456383536765255	0.8332368799372406	0.839671844113972	1.6822618230947197	0.4392687490963204	0.00015	0.017	dead (regular)
0.25	phase 3	6.699999999999992	1.0	0.368877100319712	1.2606701991244358	-0.3697628775205619	2.214690191070552	1.8454826356849938	0.9915360899846395	0.00015	0.017	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.04024356151391695	8.787022870525888	1.457644541099816	0.29273972331295567	1.7728592498615965	0.027766903446598046	0.000175	0.017	dead (regular)
0.25	phase 2	15.69999999999996	7.0	0.31182438293383735	3.051033513127048	0.8987249422187792	0.7693154885395078	1.6777466870425266	0.40969723689428017	0.000175	0.017	dead (regular)
0.25	phase 3	6.099999999999994	1.0	0.36565700768015086	1.2879495347619005	-0.3398950683946877	2.1475075368401177	1.8096276098234172	0.9705349210216406	0.000175	0.017	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.039405837683003264	8.795345359140837	1.4575934953803664	0.2927817908238419	1.7728488979610288	0.027779517205423414	0.000175	0.018	dead (regular)
0.25	phase 2	15.499999999999961	7.0	0.3060626143974812	3.244304963259215	0.952972320159271	0.7110443448353687	1.6740101961555893	0.3852905365419949	0.000175	0.018	dead (regular)
0.25	phase 3	5.699999999999996	1.0	0.3592917864191941	1.3625862983177979	-0.2480290236337053	1.9922743663775888	1.7488130651713751	0.9173730878867686	0.000175	0.018	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.03858669563824336	8.803484003390832	1.457543670603197	0.292822852138647	1.7728387936634589	0.02779182926087358	0.000175	0.019	dead (regular)
0.25	phase 2	14.799999999999963	7.0	0.29244163669343176	4.186009318913201	1.1294393300711107	0.5100601023584209	1.6512658148670032	0.2890405252409731	0.000175	0.019	dead (regular)
0.25	phase 3	13.399999999999968	2.0	0.3764169262541414	1.1959630631715519	-0.44586280967821973	2.3846196382628837	1.935602085143521	1.0451827807166123	0.000175	0.019	dead (regular)
0.25	phase 1	25.000000000000085	17.0	0.03475797220954341	8.841721984802422	1.4573108004693098	0.2930147637290445	1.7727915685196491	0.027849374897834255	0.0002	0.019	dead (regular)
0.25	phase 2	17.399999999999977	8.0	0.3124928348426051	3.026475653636323	0.8913397906647043	0.7772570301162821	1.678263645335919	0.41302166052389017	0.0002	0.019	dead (regular)
0.25	phase 3	6.099999999999994	1.0	0.3620307919766741	1.3181737815712444	-0.3083371598940282	2.0763967707233895	1.7716239926924107	0.9482816434946975	0.0002	0.019	dead (regular)
0.25	phase 1	26.500000000000107	18.0	0.03778570928095874	8.81144300234935	1.457495034630522	0.29286293374258265	1.7728289304514329	0.027803847554194523	0.000175	0.02	dead (regular)
0.25	phase 2	14.699999999999964	7.0	0.28901600556346024	4.297902021417331	1.1526747533457062	0.49141523866608805	1.6559270917385405	0.2732547011068608	0.000175	0.02	dead (regular)
0.25	phase 3	11.799999999999974	2.0	0.3734050262864969	1.2212055439688467	-0.4151857338108742	2.3167582073895696	1.899901460859144	1.0235787138155081	0.000175	0.02	dead (regular)
0.25	phase 1	25.000000000000085	17.0	0.03408482852472489	8.848407430827912	1.4572702833526245	0.2930481544008331	1.7727833520603185	0.02785939052492036	0.0002	0.02	dead (regular)
0.25	phase 2	17.099999999999973	8.0	0.306029739742394	3.2434421487921523	0.9527420220105687	0.7112933383484208	1.6740276931547797	0.3853930308161951	0.0002	0.02	dead (regular)
0.25	phase 3	5.699999999999996	1.0	0.35521420771875334	1.4985953924127824	-0.05864606043466084	1.790073318424748	1.736809025055582	0.8341144022786987	0.0002	0.02	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.03304337624942688	8.860397238364058	1.4572898688520974	0.2930559346386555	1.7728055094514579	0.02787114964854011	0.0001	0.0	dead (regular)
0.3	phase 2	11.899999999999974	6.0	0.26319076069775627	3.8542103287713534	1.0377902856742796	0.6328377017084521	1.6790377429188468	0.3243206502428931	0.0001	0.0	dead (regular)
0.3	phase 3	4.699999999999999	1.0	0.3427499966888474	1.4152862032443925	-0.27433017237556667	2.2098909695495	1.9380818123485894	0.8832135840330447	0.0001	0.0	dead (regular)
0.3	phase 1	28.000000000000128	19.0	0.04206745671534612	8.770708526917325	1.457863354079605	0.2925901659813326	1.7729270156041799	0.02773417431764286	0.0001	0.001	dead (regular)
0.3	phase 2	13.599999999999968	6.0	0.31312533234509154	2.195022970126352	0.4506021178989627	1.2950989705696063	1.754494391769364	0.5694701226420634	0.0001	0.001	dead (regular)
0.3	phase 3	11.999999999999973	1.0	0.40243789375368366	0.8602653192596126	-1.1060670923389178	4.286686447434186	3.1272502218466265	1.453040093579284	0.0001	0.001	dead (regular)
0.3	phase 1	28.000000000000128	19.0	0.04111304114705126	8.780149990899927	1.4578024320592626	0.2926396451446734	1.7729141078605217	0.02774872534124929	0.0001	0.002	dead (regular)
0.3	phase 2	13.399999999999968	6.0	0.30534470797920443	2.5089836489558746	0.6249998623411832	1.1032794471537222	1.7376377096327367	0.4982097035666986	0.0001	0.002	dead (regular)
0.3	phase 3	9.099999999999984	1.0	0.389973476768052	0.9903033965794722	-0.8294646226643478	3.6055774181947444	2.7430162433162906	1.2622394352251292	0.0001	0.002	dead (regular)
0.3	phase 1	27.900000000000126	19.0	0.040187848164844116	8.789302988307895	1.4577434966974496	0.29268751079977257	1.77290162102589	0.027762801737359972	0.0001	0.003	dead (regular)
0.3	phase 2	12.99999999999997	6.0	0.2970506633926287	3.4214174348376662	0.9202900926094132	0.7580890259073108	1.6896826761621637	0.36534565682404313	0.0001	0.003	dead (regular)
0.3	phase 3	7.29999999999999	1.0	0.3779567058844859	1.106077740948429	-0.6450698767624138	3.1261901277902036	2.462863405676513	1.1301194786979094	0.0001	0.003	dead (regular)
0.3	phase 1	27.900000000000126	19.0	0.039282012535066274	8.79826554604951	1.457685907541494	0.29273428310513316	1.7728894193811218	0.027776556200763775	0.0001	0.004	dead (regular)
0.3	phase 2	13.299999999999969	6.0	0.29709363591423815	2.840907386854794	0.7677054589003054	0.946549214643058	1.7240634113027682	0.4400002639240878	0.0001	0.004	dead (regular)
0.3	phase 3	7.29999999999999	1.0	0.3752634589129335	1.13134016825649	-0.6098750837230423	3.0342892773888184	2.4090128635826527	1.1048843089575584	0.0001	0.004	dead (regular)
0.3	phase 1	26.500000000000107	18.0	0.03790623874782831	8.81195267026673	1.4575981901810269	0.29280552470072047	1.7728708342443016	0.027797505187497573	0.000125	0.004	dead (regular)
0.3	phase 2	12.199999999999973	6.0	0.2742160342950427	4.28165044970456	1.100640201911317	0.5595982007738465	1.6722036373453868	0.29194349578122425	0.000125	0.004	dead (regular)
0.3	phase 3	5.1999999999999975	1.0	0.34930031693900876	1.357497219011047	-0.3316423853569659	2.351779179329533	2.0196986728991986	0.920812199461182	0.000125	0.004	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.03711482524575805	8.819781327516122	1.4575481407974777	0.29284617341534364	1.7728602300151408	0.02780945812246631	0.000125	0.005	dead (regular)
0.3	phase 2	12.499999999999972	6.0	0.27666569089324766	4.194185062376645	1.0858218805852087	0.5760916897149084	1.6738135916643333	0.29803167514303347	0.000125	0.005	dead (regular)
0.3	phase 3	5.1999999999999975	1.0	0.35059047573635244	1.3460094355141288	-0.3435925323293461	2.3814095770124784	2.0367596814534163	0.9286710531286457	0.000125	0.005	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.03633308300965687	8.827515427747585	1.4574987840056386	0.2928862596011792	1.7728497724709225	0.027821245271935087	0.000125	0.006	dead (regular)
0.3	phase 2	12.199999999999973	6.0	0.2638623232046312	3.8287274043494928	1.0324575219457806	0.6387258375493008	1.679571872904724	0.3264792365682605	0.000125	0.006	dead (regular)
0.3	phase 3	4.6	1.0	0.33420242068957207	1.4870682183477095	-0.20909145869403445	2.0487656890559007	1.8455444688683993	0.8405801324897405	0.000125	0.006	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.03556876504991099	8.835077838607928	1.4574506047341689	0.29292538948806035	1.7728395645278021	0.02783275192993715	0.000125	0.007	dead (regular)
0.3	phase 2	11.999999999999973	6.0	0.25458100171302067	1.9179775155071632	0.20343806166496795	1.5314636889955415	1.744524307062635	0.6517281823658228	0.000125	0.007	dead (regular)
0.3	phase 3	12.89999999999997	2.0	0.3871444537054836	1.0165053584129495	-0.7835891393986112	3.488198625087417	2.6751012204911726	1.229703306189749	0.000125	0.007	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.0348178187087515	8.842508560108538	1.4574033425984925	0.2929637744749422	1.7728295509365966	0.027844040209990845	0.000125	0.008	dead (regular)
0.3	phase 2	11.999999999999973	6.0	0.2579822839026307	4.002262518416787	1.0672632149477168	0.6000887691936072	1.675887976526647	0.31232334067243406	0.000125	0.008	dead (regular)
0.3	phase 3	14.899999999999963	2.0	0.3850090280018304	1.036922154841118	-0.7497778210573458	3.4004570495615583	2.6238821992224257	1.205490686223722	0.000125	0.008	dead (regular)
0.3	phase 1	26.500000000000107	18.0	0.0417606647163395	8.773493706444665	1.4578453689174784	0.2926047730277968	1.772923205026259	0.027738469969268445	0.00015	0.008	dead (regular)
0.3	phase 2	12.79999999999997	6.0	0.2915179387000383	3.6596541048590314	0.9803272700454189	0.6935442052325823	1.6852953997311326	0.34156233463166313	0.00015	0.008	dead (regular)
0.3	phase 3	6.299999999999994	1.0	0.3605568868400406	1.2593949276269771	-0.44129049808332077	2.618890774094622	2.1715858654065885	0.9925401258803864	0.00015	0.008	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.034087174131026146	8.849738133097084	1.4573574281529964	0.29300106487236355	1.7728198230944943	0.027855009241572182	0.000125	0.009	dead (regular)
0.3	phase 2	15.099999999999962	7.0	0.29837080065988936	2.783166627629992	0.7452817857536924	0.9711737793464007	1.726195053045011	0.44912869664021465	0.000125	0.009	dead (regular)
0.3	phase 3	6.799999999999992	1.0	0.36503831573814366	1.220349878930828	-0.4896794935720167	2.7367683848342588	2.2386054465903817	1.024296410055081	0.000125	0.009	dead (regular)
0.3	phase 1	26.500000000000107	18.0	0.040880818675853824	8.782200671666452	1.4577892172306233	0.29265037785947745	1.7729113079898382	0.027751881630160236	0.00015	0.009	dead (regular)
0.3	phase 2	13.299999999999969	6.0	0.2916577185175669	3.057427279708778	0.8443713222245495	0.8624370846183848	1.7168470684560437	0.40884046802874846	0.00015	0.009	dead (regular)
0.3	phase 3	6.099999999999994	1.0	0.35910443305071643	1.2716128641690454	-0.4267391608492016	2.5834729112508956	2.1514603136717065	0.9830035816890161	0.00015	0.009	dead (regular)
0.3	phase 1	26.400000000000105	18.0	0.033372780556380904	8.856807585367855	1.4573126017479145	0.29303747164440264	1.7728103258757086	0.027865718936433633	0.000125	0.01	dead (regular)
0.3	phase 2	14.499999999999964	7.0	0.29069024218428663	3.0957551664803518	0.8568465683111746	0.8487701526860193	1.7156918041749714	0.4037787010854476	0.000125	0.01	dead (regular)
0.3	phase 3	5.999999999999995	1.0	0.35605861934808725	1.2974430106908328	-0.39676118258278137	2.510708333279708	2.1101909593042105	0.9634334531074537	0.000125	0.01	dead (regular)
0.3	phase 1	26.500000000000107	18.0	0.03835736359436648	8.807178041224109	1.4576287594399546	0.2927806972013068	1.7728773110884026	0.027790204241334368	0.00015	0.012	dead (regular)
0.3	phase 2	12.299999999999972	6.0	0.26751298315679123	4.506631790822311	1.1362246445154909	0.5198905076982225	1.6682369085556341	0.2773690103872268	0.00015	0.012	dead (regular)
0.3	phase 3	15.59999999999996	2.0	0.37541539170072225	1.1270817392862298	-0.615762822814937	3.0495049368449623	2.417864554725283	1.1090588698487949	0.00015	0.012	dead (regular)
0.3	phase 1	28.000000000000128	19.0	0.03999258656814574	8.7908596285909	1.4577334858355948	0.2926956413422161	1.7728994999906886	0.027765192778182096	0.000125	0.013	dead (regular)
0.3	phase 2	12.199999999999973	6.0	0.2650249009545579	4.590898510893511	1.1486875355415862	0.505959904566663	1.6668238425814588	0.27227785520284065	0.000125	0.013	dead (regular)
0.3	phase 3	13.999999999999966	2.0	0.3718239014913862	1.1605005594418891	-0.5702218390017115	2.932932826550835	2.3501208839053778	1.0771214109549014	0.000125	0.013	dead (regular)
0.3	phase 1	26.500000000000107	18.0	0.03754648267956532	8.815206110921212	1.457577379839103	0.292822426280546	1.7728664250457618	0.027802475164268245	0.00015	0.013	dead (regular)
