# F0-R0 PARAMETER SCAN
# FBA model ../../ModelFiles/ecFBA/Modified/reducedEcYeast_modified_withDamage.mat with objective max. growth (parsimonious)
# Boolean model ../../ModelFiles/Boolean/Modified/rules.txt, ../../ModelFiles/Boolean/Modified/species.txt
# TF layer ../../ModelFiles/Boolean/Modified/TFtargets.txt
damage formation	damage repair	regulation factor	rls	average generation time	time phase 1	rls phase 1	damage phase 1	time phase 2	rls phase 2	damage phase 2	time phase 3	rls phase 3	damage phase 3	status
0.0016	0.0	0.04	13	1.6833333333333347	8.999999999999984	6.0	0.019576846251751046	10.399999999999979	6.0	0.2092476226669792	6.5999999999999925	1.0	0.27544612641710003	dead (regular)
0.0017	0.0	0.04	13	1.7333333333333354	8.999999999999984	6.0	0.021173245425542636	7.999999999999988	5.0	0.1711736576357477	13.399999999999968	2.0	0.29722307882623705	dead (regular)
0.0018	0.0	0.04	12	1.6090909090909074	8.999999999999984	6.0	0.022764561603530787	8.299999999999986	5.0	0.18045906403378925	9.299999999999983	1.0	0.2392454655674838	dead (regular)
0.0019	0.0	0.04	12	1.6272727272727259	8.599999999999985	6.0	0.022590364086556607	8.799999999999985	5.0	0.18682280066822532	4.000000000000002	1.0	0.24555840136631202	dead (regular)
0.002	0.0	0.04	12	1.718181818181818	7.699999999999989	5.0	0.017134997859786612	10.19999999999998	6.0	0.21264334332676788	7.099999999999991	1.0	0.2809702830710928	dead (regular)
0.0	0.002	0.04	67	1.469696969696951	99.9999999999986	67.0	0.0	0.0	0.0	NaN	0.0	0.0	NaN	alive
0.0001	0.002	0.04	23	1.6000000000000105	23.800000000000068	16.0	0.019991978133156504	10.499999999999979	6.0	0.20672258644256186	5.799999999999995	1.0	0.2658307066139364	dead (regular)
0.0002	0.002	0.04	21	1.6800000000000104	19.400000000000006	13.0	0.01742252254406868	9.299999999999983	6.0	0.1832595880595633	21.10000000000003	2.0	0.2982571938716984	dead (regular)
0.0003	0.002	0.04	19	1.611111111111119	17.899999999999984	12.0	0.020883349488732196	10.399999999999979	6.0	0.20132024285297964	5.1999999999999975	1.0	0.2595321558841617	dead (regular)
0.0004	0.002	0.04	18	1.6352941176470661	16.399999999999963	11.0	0.021278532223790888	10.799999999999978	6.0	0.21193082336375516	6.5999999999999925	1.0	0.27274665488827143	dead (regular)
0.0005	0.002	0.04	17	1.6250000000000062	14.999999999999963	10.0	0.019871034642796697	10.09999999999998	6.0	0.20029941614781488	5.099999999999998	1.0	0.2586055732146505	dead (regular)
